7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
1413.600,1119.000,97.800,621.600,4000.000,2968.000,16483.333,1354.000,6245.000,1957.800,768.100,13075,1017.000,1411.000,1982.000,4560.000,1866.667,914.000,1311.250,1745.667,1064.667,3013.000,1562.000,1855.000,4327,1689.000,687.500,4164.000,1041.250,4420.000,46.795,100.010,247.480,121.580,132.500,28.000,105.080,78.130,124.250,194.020,60.460,43.750,42.810,156.870,78.350,105.330,50.420,185.290,144.810,139.860,140.430,223.260,136.290,50.200,99.000,336.080,195.520,122.390,197.310,61.130
1415.000,1124.800,98.600,621.000,4061.500,2963.000,16600.000,1379.333,6188.333,1979.000,769.400,12895,1009.000,1414.667,1959.500,4574.000,1870.000,907.750,1299.750,1776.000,1070.000,3023.000,1544.333,1862.000,4297,1700.000,707.800,4142.000,1025.000,4439.000,45.980,99.050,246.980,122.710,131.450,28.147,103.610,77.900,124.730,193.620,60.710,43.990,42.670,156.480,76.280,104.040,50.700,185.710,144.940,139.570,137.840,220.380,133.830,49.470,97.840,332.930,195.830,122.770,195.450,60.760
1419.600,1106.400,101.020,621.300,4075.500,3038.000,16243.333,1377.667,5913.333,1974.000,759.000,12855,1025.667,1411.000,1983.000,4544.000,1886.667,917.000,1291.000,1770.333,1062.667,3038.000,1560.667,1864.000,4204,1713.000,708.400,4108.000,1033.750,4514.000,45.980,99.050,246.980,122.710,131.450,28.147,103.610,77.900,124.730,193.620,60.710,43.990,42.670,156.480,76.280,104.040,50.700,185.710,144.940,139.570,137.840,220.380,133.830,49.470,97.840,332.930,195.830,122.770,195.450,60.760
1417.200,1068.800,100.300,615.600,4094.500,3062.000,15833.333,1400.000,5940.000,1991.800,752.500,12500,1003.667,1398.333,1952.500,4536.000,1886.667,908.750,1290.500,1775.667,1061.333,3001.000,1540.333,1851.000,4179,1722.000,697.400,4045.000,1036.250,4435.000,46.350,99.760,250.500,125.000,133.290,28.190,103.720,79.210,123.980,194.410,61.640,44.660,42.560,157.320,76.550,105.340,51.280,187.360,144.920,141.430,139.770,220.740,135.810,50.750,98.530,333.180,197.340,122.600,198.210,62.380
1432.400,1090.000,99.320,618.600,4146.500,3082.000,15920.000,1398.000,6038.333,2014.000,758.800,12610,1036.333,1402.667,1967.500,4623.000,1883.333,923.500,1301.500,1748.333,1076.000,3039.000,1522.000,1853.000,4260,1721.000,697.800,4092.000,1037.500,4443.000,46.992,101.160,250.760,125.750,134.090,28.170,104.060,79.310,124.140,194.480,62.200,44.640,42.710,159.420,76.480,104.780,51.480,191.010,145.720,142.480,141.400,221.790,135.410,51.370,98.520,334.640,197.460,123.180,197.790,63.300
1442.000,1138.400,101.080,628.700,4289.000,3113.000,15916.667,1450.667,6156.667,2050.000,771.800,12875,1044.333,1420.000,1979.000,4630.000,1893.333,928.250,1319.750,1756.667,1080.000,3024.000,1500.000,1881.000,4283,1729.500,732.600,4137.000,1062.500,4450.000,47.645,101.850,253.670,126.050,135.520,28.643,107.280,77.860,125.990,196.080,62.020,44.400,42.670,159.940,77.280,106.020,50.740,194.170,147.420,144.390,141.760,227.990,140.970,51.860,99.910,341.920,200.530,125.400,200.250,63.730
1430.200,1141.000,100.560,636.500,4379.000,3105.000,16186.667,1456.333,6270.000,2077.000,790.200,13015,1044.000,1431.000,1995.500,4630.000,1866.667,933.750,1344.500,1771.000,1091.000,3003.000,1501.333,1887.000,4347,1758.500,728.700,4165.000,1082.500,4366.000,47.587,102.120,255.540,127.380,136.690,29.070,106.620,79.820,127.590,197.610,62.300,44.970,42.860,160.620,77.570,106.030,51.340,195.690,148.040,144.710,142.450,226.850,141.250,52.160,99.910,347.160,201.480,125.870,203.430,63.200
1426.400,1148.400,100.980,632.900,4406.000,3096.000,15806.667,1436.000,6235.000,2059.000,779.900,12710,1046.333,1421.333,1955.500,4586.000,1880.000,935.500,1320.000,1741.000,1079.333,2978.500,1498.333,1880.000,4291,1748.500,725.000,4060.000,1052.500,4368.000,46.970,101.980,254.590,126.240,138.150,28.843,106.390,79.160,123.520,196.950,61.900,44.790,42.570,158.620,77.360,108.040,51.340,193.150,144.520,144.940,145.250,225.660,136.760,51.200,100.300,340.600,197.680,125.050,198.900,63.660
1446.800,1158.800,101.980,634.000,4688.000,3139.000,16410.000,1450.000,6155.000,2067.000,781.300,12685,1030.333,1425.333,1940.000,4611.000,1880.000,928.500,1336.000,1761.000,1086.333,2964.000,1500.000,1880.000,4329,1763.000,723.000,4057.000,1061.250,4430.000,47.758,104.190,256.050,127.760,139.900,28.840,106.850,78.890,124.260,197.950,62.660,44.670,43.580,159.120,77.370,108.250,51.240,194.080,147.890,146.450,148.160,227.220,139.420,52.350,101.150,346.030,199.320,126.020,198.750,63.880
1455.600,1195.600,102.380,638.300,4861.000,3142.000,17550.000,1493.333,6235.000,2083.000,787.700,12865,1042.000,1429.000,1957.000,4691.000,1880.000,937.000,1338.500,1755.333,1097.333,2984.500,1504.667,1889.000,4413,1781.500,725.700,4096.000,1081.250,4468.000,47.833,105.430,258.700,125.930,139.420,29.233,106.360,79.310,124.040,198.690,62.890,44.740,41.780,158.510,77.380,110.000,51.410,195.910,147.500,145.900,147.610,226.410,140.750,52.220,100.500,350.790,201.180,126.630,199.080,65.170
1455.600,1195.600,102.380,638.300,4861.000,3142.000,17550.000,1493.333,6235.000,2083.000,787.700,12865,1042.000,1429.000,1957.000,4691.000,1880.000,937.000,1338.500,1755.333,1097.333,2984.500,1504.667,1889.000,4413,1781.500,725.700,4096.000,1081.250,4468.000,47.727,104.910,256.980,124.690,138.460,29.213,110.580,79.530,122.980,198.880,62.590,44.730,42.500,158.780,77.750,110.200,51.590,194.880,146.400,145.460,146.960,231.440,138.080,52.010,100.690,356.100,201.110,128.190,197.160,65.160
1474.600,1201.200,102.480,656.400,4802.000,3155.000,17603.333,1525.667,6285.000,2081.000,792.600,13015,1036.333,1436.333,1970.500,4730.000,1903.333,944.250,1357.500,1772.000,1107.667,3035.000,1541.000,1900.000,4234,1809.500,743.000,4148.000,1102.500,4577.000,47.862,105.950,250.290,129.110,139.640,29.397,110.500,80.030,121.910,201.100,62.530,45.250,42.340,159.750,77.470,110.300,51.430,193.920,148.490,143.490,147.020,231.020,138.950,51.750,101.150,356.880,202.070,128.790,201.180,65.630
1494.600,1195.000,103.680,653.700,4825.000,3162.000,17960.000,1569.000,6278.333,2106.000,792.700,12965,1049.333,1445.667,1989.000,4725.000,1896.667,948.000,1385.000,1743.333,1110.667,2924.500,1546.000,1901.000,4253,1815.500,737.800,4220.000,1112.500,4598.000,47.600,105.120,255.420,127.800,140.900,29.357,111.530,79.720,121.530,200.970,62.940,45.120,42.210,157.930,76.590,110.690,51.140,192.800,149.150,144.520,147.840,231.240,141.120,51.720,102.980,360.230,202.200,130.000,199.770,66.160
1491.400,1187.800,103.020,663.100,4879.000,3109.000,17556.667,1555.667,6443.333,2110.000,798.500,13260,1040.667,1461.667,1981.500,4734.000,1860.000,945.500,1394.250,1734.667,1107.667,2940.000,1531.000,1910.000,4272,1808.000,750.300,4218.000,1106.250,4556.000,47.970,104.400,252.930,125.940,140.130,29.240,109.890,78.730,121.670,202.630,62.510,45.110,42.400,157.410,76.950,112.130,50.750,191.760,147.540,149.240,147.160,229.630,139.420,51.980,100.170,355.330,201.600,125.180,198.420,64.930
1488.000,1186.600,102.280,662.600,4928.500,3154.000,17643.333,1599.333,6251.667,2110.000,795.600,13250,1030.667,1445.000,1967.000,4728.000,1866.667,932.250,1385.000,1720.667,1097.333,2978.500,1542.333,1904.000,4231,1808.500,741.000,4165.000,1111.250,4572.000,47.860,106.270,252.700,125.850,140.990,29.353,111.280,78.680,122.270,202.450,62.520,45.280,42.010,157.970,76.960,111.480,50.620,190.490,153.130,146.350,146.870,231.690,136.820,51.910,100.150,354.900,201.950,125.200,197.460,64.980
1462.200,1177.600,101.860,686.700,4785.500,3112.000,16633.333,1594.000,6215.000,2073.000,791.100,12975,1030.000,1485.333,1943.500,4733.000,1850.000,934.750,1379.500,1728.667,1084.333,3014.000,1531.667,1956.000,4132,1813.500,741.500,4164.000,1108.750,4569.000,47.903,107.970,252.740,126.630,140.030,29.210,113.350,78.510,121.330,202.230,62.690,44.950,42.060,158.750,76.590,111.090,50.750,189.970,153.700,145.700,147.560,233.760,136.280,52.310,101.220,353.270,198.840,124.240,197.100,65.340
1473.000,1167.400,101.000,690.500,4799.000,3123.000,16590.000,1590.000,6263.333,2080.000,793.000,13295,1032.000,1492.667,1950.500,4716.000,1846.667,940.500,1383.000,1747.333,1097.667,3012.000,1527.000,1956.000,4288,1809.000,740.400,4174.000,1118.750,4588.000,48.250,107.660,253.760,129.360,140.030,29.320,114.150,78.990,123.850,201.990,63.420,45.260,42.390,157.940,75.530,110.700,51.510,191.400,155.160,146.380,146.000,235.880,137.970,52.180,101.710,358.270,200.680,124.750,200.760,65.510
1464.600,1183.000,101.080,687.600,4785.000,3126.000,16473.333,1601.333,6225.000,2162.000,795.900,13400,1041.667,1490.000,1976.500,4727.000,1833.333,938.500,1390.250,1757.667,1109.000,3001.000,1521.667,1954.000,4383,1807.500,742.800,4214.000,1107.500,4588.000,48.705,110.830,254.860,128.620,142.640,29.300,115.180,79.470,124.900,201.000,64.490,46.090,43.160,158.890,77.160,111.180,50.910,193.040,158.020,146.620,148.870,236.690,140.480,52.430,102.630,355.920,204.380,126.280,202.590,66.700
1476.800,1189.000,102.280,689.800,4627.000,3121.000,16173.333,1568.333,6335.000,2196.000,808.900,13510,1056.333,1502.333,2000.000,4738.000,1863.333,943.250,1417.250,1771.667,1114.333,3092.000,1535.667,1960.000,4223,1818.000,750.800,4225.000,1116.250,4664.000,48.553,109.620,257.000,130.280,142.500,29.410,114.850,80.090,123.950,199.400,64.010,46.240,43.530,156.140,78.150,113.510,51.180,194.050,159.120,146.710,147.570,237.110,142.580,52.160,102.500,359.320,207.960,129.490,204.750,67.540
1491.200,1193.200,102.340,692.000,4692.500,3128.000,16226.667,1558.667,6325.000,2264.000,810.200,13415,1062.667,1500.000,2018.000,4678.000,1883.333,950.500,1408.000,1804.333,1121.667,3149.000,1542.667,1970.000,4293,1820.500,750.600,4274.000,1130.000,4715.000,47.745,107.680,255.950,131.550,140.710,29.377,116.030,80.580,125.970,197.140,63.490,46.210,42.570,157.480,76.890,112.620,52.010,192.440,159.340,145.150,143.910,237.640,142.560,47.680,103.850,360.650,207.420,130.730,205.110,68.640
1498.600,1173.000,102.340,703.200,4638.000,3120.000,15910.000,1524.667,6345.000,2238.000,803.100,13350,1058.667,1523.333,2009.000,4621.000,1893.333,949.000,1411.000,1784.000,1124.667,3148.000,1531.667,1995.000,4315,1840.500,756.700,4359.000,1125.000,4708.000,47.477,105.370,253.840,132.170,136.480,29.627,116.730,80.200,127.830,197.280,64.810,46.230,42.170,158.640,75.960,112.630,52.490,190.630,156.920,145.490,138.030,238.950,139.750,47.690,100.850,351.060,205.120,131.100,204.150,69.160
1461.000,1165.600,103.360,689.400,4630.000,3113.000,16250.000,1540.667,6385.000,2254.000,778.600,13320,1039.000,1481.667,1980.000,4675.000,1890.000,934.250,1376.000,1767.000,1118.333,3176.000,1518.333,1946.000,4384,1817.500,760.400,4394.000,1131.250,4649.000,47.572,106.080,253.220,132.520,136.740,29.743,114.950,80.880,126.270,197.520,65.870,46.630,42.290,157.540,76.910,113.560,51.640,196.550,159.650,144.930,137.150,237.430,143.800,48.100,99.520,356.300,212.320,130.140,206.310,67.620
1479.800,1221.000,103.480,706.000,4683.500,3127.000,16013.333,1528.333,6581.667,2252.000,779.400,13255,1058.333,1527.000,2029.500,4844.000,1950.000,952.750,1377.000,1781.333,1151.333,3128.000,1510.667,1998.000,4475,1841.000,763.300,4437.000,1138.750,4620.000,50.375,106.280,253.370,132.640,138.250,29.413,115.660,80.650,125.390,196.300,65.490,46.390,41.860,156.920,77.540,112.970,51.730,195.840,156.890,143.500,137.680,236.040,138.540,48.810,99.450,352.760,207.050,128.960,203.880,66.440
1456.400,1223.400,102.360,702.500,4617.500,3040.000,15773.333,1520.667,6586.667,2232.000,762.000,13050,1065.000,1515.333,2007.000,4781.000,1950.000,929.500,1381.000,1763.667,1118.333,3147.000,1501.333,1998.000,4333,1823.000,755.400,4346.000,1145.000,4559.000,51.847,107.570,256.080,131.250,138.920,29.587,116.150,82.000,123.760,195.660,65.220,46.180,42.530,155.410,78.650,112.750,51.980,196.380,155.900,142.960,141.140,233.990,138.010,49.480,99.730,349.730,205.530,128.330,199.320,66.980
1444.000,1222.200,103.600,693.100,4616.000,3068.000,16093.333,1533.333,6656.667,2230.000,757.700,13040,1052.333,1493.667,1955.000,4759.000,1900.000,924.750,1377.250,1753.333,1126.667,3101.000,1501.000,1975.000,4383,1814.500,754.900,4323.000,1132.500,4558.000,51.998,108.040,257.220,131.950,139.820,29.867,117.090,82.330,124.050,195.640,65.930,46.620,42.830,156.210,78.740,114.090,52.270,197.990,155.040,147.700,141.040,234.090,138.510,49.630,100.790,348.440,207.290,129.700,200.460,67.220
1426.600,1214.800,103.620,677.200,4716.500,3069.000,16106.667,1528.667,6528.333,2212.000,756.200,13065,1061.333,1472.333,1963.000,4770.000,1900.000,923.750,1370.750,1737.333,1130.667,3082.000,1501.667,1962.000,4428,1829.000,759.200,4299.000,1126.250,4529.000,52.267,108.130,256.760,132.020,139.710,29.890,117.120,82.520,124.300,195.690,66.220,46.650,43.300,156.720,79.510,115.940,52.480,197.610,154.970,146.030,142.710,235.930,139.480,49.300,100.920,346.570,206.700,130.000,203.280,67.420
1429.200,1232.600,104.980,673.100,5025.000,3101.000,15906.667,1540.667,6505.000,2206.000,767.100,12975,1070.333,1466.667,1980.500,4770.000,1913.333,937.750,1387.000,1764.667,1142.333,3143.000,1514.000,1960.000,4388,1842.000,775.000,4343.000,1128.750,4562.000,51.778,108.880,257.650,131.460,140.280,29.923,117.550,82.640,125.180,197.050,66.580,46.500,43.580,156.040,80.530,116.560,52.460,200.400,156.360,147.010,144.440,237.830,142.380,49.700,101.970,350.760,208.570,129.940,204.420,67.050
1412.200,1219.000,108.720,680.000,5265.000,3100.000,15826.667,1494.667,6548.333,2183.000,777.700,13415,1081.000,1475.667,1977.500,4748.000,1933.333,942.000,1383.500,1765.333,1141.667,3117.000,1512.000,1972.000,4449,1856.000,777.900,4273.000,1118.750,4533.000,51.812,109.490,258.810,131.170,140.680,30.017,117.790,82.350,123.880,198.020,66.690,46.150,43.840,158.920,80.500,113.980,52.700,196.200,155.200,146.890,145.170,236.370,139.710,49.960,102.780,347.780,207.140,129.210,202.980,66.490
1398.000,1230.600,108.020,676.700,5245.000,3131.000,15873.333,1487.000,6483.333,2224.000,767.000,13450,1070.333,1475.333,1965.500,4741.000,1943.333,933.500,1375.250,1766.333,1127.000,3088.000,1516.333,1970.000,4450,1860.500,775.000,4289.000,1135.000,4537.000,52.220,109.670,261.590,131.200,140.010,29.670,116.880,81.400,122.530,198.080,66.000,46.350,43.780,159.300,81.260,114.160,53.010,193.970,153.960,144.770,145.820,233.780,138.520,50.140,102.990,343.720,204.780,129.560,207.060,66.170
1390.200,1210.200,105.820,669.500,5060.000,3085.000,15803.333,1483.000,6253.333,2168.000,751.800,13140,1059.667,1457.667,1951.500,4692.000,1946.667,918.750,1371.750,1730.667,1122.667,3064.000,1508.667,1950.000,4342,1852.500,770.900,4263.000,1107.500,4533.000,51.883,109.000,260.360,130.750,139.730,30.060,115.730,81.430,123.340,196.300,66.070,46.080,43.780,158.680,80.730,112.680,52.470,194.420,153.090,144.480,145.510,229.610,135.920,48.850,101.580,339.410,201.960,128.870,203.220,66.490
1361.000,1183.400,102.620,650.900,5035.000,3057.000,15530.000,1437.000,6061.667,2110.000,730.600,12770,1044.000,1426.667,1927.500,4640.000,1943.333,904.250,1331.250,1712.333,1090.667,2993.000,1499.000,1925.000,4274,1846.000,748.000,4135.000,1085.000,4460.000,52.218,108.210,260.910,130.220,140.210,29.880,113.890,81.520,122.440,194.140,66.720,45.830,43.750,158.140,80.150,112.120,52.220,195.610,152.350,142.710,144.450,226.860,135.020,48.450,101.810,338.360,199.840,128.050,199.770,66.480
1372.800,1204.800,105.400,653.700,5222.500,3149.000,16153.333,1462.333,6196.667,2143.000,742.700,13205,1060.333,1425.667,1936.000,4587.000,1986.667,914.000,1350.000,1750.000,1112.000,3031.000,1516.000,1922.000,4345,1869.000,770.800,4185.000,1128.750,4562.000,52.438,109.560,263.480,129.500,140.760,30.283,114.650,81.310,122.580,193.100,66.460,45.890,44.000,160.600,80.140,112.750,52.870,195.760,154.130,143.360,146.570,229.560,134.920,48.120,102.180,339.140,200.520,127.540,202.680,68.660
1363.000,1200.000,106.860,650.300,5085.000,3153.000,16080.000,1441.000,6166.667,2146.000,738.000,13280,1059.333,1421.333,1896.000,4540.000,2020.000,903.000,1342.250,1741.000,1095.333,3052.000,1520.333,1914.000,4266,1862.000,772.100,4159.000,1130.000,4568.000,52.560,107.660,260.610,130.430,139.920,30.073,113.700,82.300,117.940,193.990,67.370,46.080,43.860,159.880,79.570,112.850,53.240,195.260,153.180,143.910,145.040,229.250,132.020,47.460,101.510,331.760,201.390,128.770,199.380,68.730
1355.000,1189.400,104.720,658.500,4992.500,3130.000,16423.333,1441.667,6176.667,2135.000,732.200,13300,1040.333,1431.333,1899.000,4613.000,2016.667,896.750,1335.000,1752.333,1097.333,3108.000,1516.333,1915.000,4309,1857.500,771.400,4144.000,1113.750,4477.000,53.330,107.640,263.100,132.480,140.650,32.880,114.770,83.690,117.660,195.390,68.850,46.220,45.160,161.730,80.050,112.480,54.270,196.440,154.100,145.340,145.730,233.000,136.260,47.170,102.650,345.980,203.150,130.340,201.240,69.620
1360.600,1208.000,104.200,671.000,5010.000,3137.000,16066.667,1430.333,6091.667,2106.000,724.900,13475,1048.667,1449.333,1921.500,4537.000,1996.667,905.500,1323.750,1790.333,1104.333,3093.000,1536.000,1936.000,4371,1882.500,775.400,4129.000,1126.250,4494.000,54.395,107.580,262.330,134.470,141.330,32.617,114.770,83.690,117.800,195.560,69.060,46.600,45.870,161.150,79.750,112.480,54.790,197.420,155.170,146.060,145.020,233.380,139.340,47.100,103.030,346.400,204.770,130.420,203.370,69.990
1352.000,1200.000,102.820,673.200,4992.000,3116.000,16320.000,1404.667,6028.333,2076.000,728.000,13380,1040.667,1450.333,1897.500,4536.000,2000.000,900.250,1315.750,1780.333,1104.667,3058.000,1537.667,1939.000,4349,1887.500,774.800,4131.000,1128.750,4447.000,53.865,106.870,262.400,136.880,140.940,32.000,114.620,83.640,117.750,197.930,70.170,46.730,46.220,161.680,82.180,111.990,54.650,197.560,155.470,146.510,145.710,235.780,138.670,46.500,103.830,350.740,204.600,131.420,205.440,69.990
1344.800,1194.400,100.040,668.100,4910.500,2953.500,16696.667,1436.000,6086.667,2095.000,717.000,13420,1019.333,1443.667,1875.000,4557.000,2036.667,893.250,1314.500,1753.000,1107.000,3048.000,1520.000,1933.000,4370,1886.500,772.900,4097.000,1122.500,4422.000,53.760,105.980,261.690,135.350,140.040,32.027,115.320,83.900,117.940,200.230,69.170,46.220,45.780,161.040,82.950,112.390,54.910,197.310,156.980,145.970,145.530,238.650,139.990,47.620,104.810,353.770,205.690,131.710,206.490,70.250
1375.800,1198.200,97.920,670.300,4975.000,2897.500,16576.667,1408.333,6230.000,2125.000,726.000,13530,1034.667,1446.000,1927.500,4574.000,2036.667,901.500,1325.500,1782.000,1128.000,3017.000,1505.333,1943.000,4385,1879.000,785.000,4126.000,1123.750,4428.000,53.763,107.060,260.740,134.610,141.140,31.890,114.970,83.390,118.920,198.970,69.040,45.930,45.990,160.550,82.640,111.940,54.140,197.840,156.130,145.240,146.460,239.340,139.630,47.050,105.830,350.030,204.260,129.410,206.280,69.640
1360.400,1196.800,98.920,668.100,4927.000,2971.000,17033.333,1429.333,6251.667,2111.000,717.100,13690,1030.000,1444.333,1919.000,4521.000,2050.000,895.500,1288.250,1776.333,1106.000,3007.000,1509.000,1936.000,4327,1894.500,782.800,4045.000,1108.750,4420.000,53.873,107.560,261.420,135.110,142.100,31.727,114.730,83.240,118.100,200.160,68.970,45.700,46.020,159.050,82.910,112.000,54.280,196.600,157.910,145.370,147.830,236.340,136.790,46.980,105.370,347.480,202.750,129.520,204.330,69.280
1366.000,1211.000,100.660,668.600,5050.000,2995.500,17340.000,1469.000,6255.000,2118.000,718.100,13740,1038.667,1451.000,1919.500,4616.000,2100.000,900.000,1296.500,1772.667,1096.667,3008.000,1517.333,1946.000,4278,1907.000,788.300,4058.000,1128.750,4453.000,54.040,108.400,264.280,135.950,144.200,31.650,114.680,83.360,119.010,201.300,69.040,45.630,46.320,159.380,82.450,111.930,54.780,196.640,157.510,146.040,152.300,235.110,138.210,47.660,105.760,349.380,205.290,130.510,207.630,69.210
1393.200,1234.000,99.840,671.800,5087.500,2944.500,17553.333,1436.000,6381.667,2142.000,728.400,13870,1050.000,1458.333,1944.000,4651.000,2103.333,914.000,1317.000,1794.000,1111.667,2993.000,1532.333,1954.000,4365,1916.000,794.000,4084.000,1143.750,4481.000,54.485,109.600,267.080,134.920,145.400,31.513,116.710,83.440,120.350,201.980,68.990,45.690,46.590,160.480,82.650,112.330,54.850,198.600,159.350,146.690,151.680,242.600,142.040,48.350,107.050,353.740,208.330,131.890,212.430,69.440
1405.200,1234.600,100.240,674.200,5117.500,2966.500,17293.333,1422.667,6340.000,2155.000,731.200,13865,1053.333,1467.000,1954.500,4660.000,2113.333,914.500,1347.000,1788.000,1125.667,2978.000,1525.667,1952.000,4460,1910.000,795.300,4142.000,1133.750,4458.000,54.925,110.260,268.510,134.320,145.200,32.023,116.140,83.480,119.860,201.970,68.630,45.370,46.950,161.640,82.580,112.580,54.650,198.620,160.100,146.590,152.990,242.370,142.000,48.570,107.280,351.210,209.430,132.280,212.220,69.280
1414.000,1258.400,99.940,685.700,5050.000,2951.000,17016.667,1459.333,6395.000,2134.000,735.600,13940,1066.333,1485.667,1965.000,4594.000,2130.000,925.250,1370.500,1788.000,1131.667,2972.000,1519.000,1970.000,4433,1919.500,810.200,4157.000,1145.000,4437.000,55.745,112.020,269.000,134.860,147.030,31.880,115.760,83.490,120.220,201.680,68.810,45.330,47.480,163.110,82.790,112.450,54.570,199.750,160.300,147.540,154.800,241.400,141.860,48.750,106.710,350.190,210.460,132.660,214.320,68.660
1400.600,1268.800,99.820,683.300,5097.500,2933.000,17146.667,1437.000,6391.667,2119.000,730.600,14075,1061.667,1475.667,1945.000,4600.000,2130.000,924.750,1358.000,1785.333,1118.667,2939.000,1514.333,1972.000,4443,1889.500,799.800,4136.000,1117.500,4457.000,56.258,111.950,268.390,134.950,146.740,32.033,115.190,83.410,119.810,199.260,68.540,44.950,47.150,162.800,81.400,111.920,54.750,200.350,159.450,145.930,152.140,239.400,139.060,48.240,106.230,346.900,210.220,131.650,210.600,67.800
1386.000,1269.600,99.000,670.800,5150.000,2941.000,17270.000,1446.000,6291.667,2085.000,725.500,14170,1057.000,1460.333,1943.500,4653.000,2146.667,926.250,1338.750,1745.667,1097.333,2922.000,1508.333,1951.000,4355,1882.000,813.100,4093.000,1131.250,4463.000,56.907,112.330,268.460,134.690,146.890,31.953,114.580,82.950,118.460,200.770,68.590,44.570,47.770,162.230,82.200,112.020,54.370,199.810,159.060,146.480,152.680,237.810,138.850,48.430,105.980,342.790,210.920,131.600,210.390,68.560
1363.200,1255.200,98.940,668.000,5125.000,2956.000,17456.667,1444.333,6170.000,2032.000,716.000,13780,1051.000,1454.667,1941.000,4638.000,2166.667,912.500,1324.500,1745.333,1085.333,2909.000,1520.667,1946.000,4269,1884.000,812.800,4069.000,1127.500,4431.000,56.907,112.330,268.460,134.690,146.890,31.953,114.580,82.950,118.460,200.770,68.590,44.570,47.770,162.230,82.200,112.020,54.370,199.810,159.060,146.480,152.680,237.810,138.850,48.430,105.980,342.790,210.920,131.600,210.390,68.560
1354.600,1255.600,98.780,670.700,5122.500,2955.000,17400.000,1456.333,6171.667,2025.000,711.100,13980,1039.000,1449.667,1934.000,4635.000,2163.333,906.500,1319.000,1741.333,1072.667,2920.000,1514.000,1941.000,4279,1867.000,804.500,4017.000,1128.750,4431.000,57.090,111.710,268.510,133.720,147.800,31.787,115.150,82.700,118.870,205.080,67.950,44.760,47.730,161.720,79.600,110.850,53.190,196.730,159.640,145.680,153.210,237.660,138.240,47.960,107.010,346.250,208.600,132.130,209.160,67.620
1344.200,1246.800,95.860,667.200,4925.000,2911.000,17950.000,1427.667,6070.000,2013.000,710.100,13970,1033.333,1443.000,1945.500,4558.000,2160.000,898.750,1309.500,1733.333,1061.333,2910.000,1499.667,1932.000,4251,1829.000,796.000,3999.000,1106.250,4431.000,56.718,108.490,267.640,135.860,142.670,32.207,114.590,83.290,118.920,204.150,68.620,45.380,47.270,163.240,79.920,109.870,53.820,197.750,161.790,146.660,148.650,237.560,140.590,47.720,105.680,346.680,211.830,132.590,210.150,68.240
1333.400,1257.600,94.440,670.300,5002.500,2881.000,18093.333,1417.000,5995.000,1999.800,703.900,13835,1031.667,1443.000,1943.500,4488.000,2173.333,897.750,1303.250,1698.333,1061.000,2889.000,1500.000,1929.000,4231,1820.000,788.000,3971.000,1083.750,4341.000,55.775,108.740,269.650,136.870,144.500,32.150,114.100,82.650,115.230,205.890,69.380,45.770,47.280,163.740,80.400,110.260,54.290,196.150,164.010,146.390,148.830,234.520,141.570,47.260,105.400,351.270,212.740,132.570,210.240,68.030
1319.200,1246.000,94.360,668.200,4970.000,2927.500,17966.667,1446.000,5638.333,1946.600,700.600,13815,1039.000,1437.000,1943.500,4374.000,2176.667,899.750,1306.250,1699.667,1057.667,2865.500,1517.667,1920.000,4138,1817.500,800.100,3946.000,1073.750,4392.000,55.325,108.210,268.280,137.320,143.200,31.943,114.320,81.910,114.600,206.230,69.670,45.720,47.050,163.900,80.300,110.970,54.000,196.300,162.810,145.450,150.430,233.910,141.320,46.450,106.080,349.280,212.570,130.090,210.000,68.190
1318.800,1249.000,96.580,672.400,4953.000,2948.000,17996.667,1458.333,5633.333,1939.200,707.100,14105,1041.000,1444.667,1950.000,4433.000,2193.333,904.000,1313.000,1723.667,1053.000,2867.000,1522.333,1929.000,4169,1820.000,794.100,3954.000,1071.250,4346.000,54.583,109.380,259.730,137.210,144.080,32.300,113.710,82.380,114.480,210.690,69.560,46.060,47.070,165.070,82.100,110.680,54.120,202.500,163.370,145.650,151.320,231.910,142.050,46.300,107.290,341.860,212.930,127.600,210.180,68.800
1340.000,1267.000,97.340,674.800,5075.000,2972.500,18423.333,1521.000,5698.333,1953.200,720.500,14415,1046.000,1443.333,1953.500,4600.000,2213.333,911.000,1314.500,1707.667,1058.000,2915.000,1544.667,1927.000,4204,1885.500,790.100,3971.000,1071.250,4395.000,55.962,111.240,261.040,138.510,145.490,32.213,114.430,82.010,115.020,213.850,69.080,46.020,47.030,164.620,82.630,109.600,54.720,199.470,163.060,146.490,152.840,230.210,142.030,44.930,108.310,345.250,211.780,127.850,210.240,68.740
