7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
1154.200,552.500,94.420,508.700,2705.000,3030.000,11356.667,796.833,2338.667,1136.000,494.800,8094,613.167,1100.000,1336.500,4967.000,1110.000,628.500,1059.000,1219.667,980.667,4646.000,1539.000,1623.000,3372,1415.000,394.500,4046.000,1040.000,3845.000,27.497,55.570,129.920,109.190,77.590,23.020,59.870,83.530,94.260,134.850,53.700,46.830,28.690,127.020,61.590,99.070,54.010,154.160,113.230,152.520,75.730,159.820,76.790,32.450,61.100,126.960,167.530,117.400,153.420,86.700
1125.000,572.100,94.960,509.100,2724.500,2995.500,11136.667,828.500,2295.000,1142.600,495.500,8080,620.667,1100.000,1344.000,5017.000,1096.667,634.000,1027.250,1224.667,969.833,4727.000,1551.667,1609.000,3375,1421.000,387.700,3969.000,1056.250,3913.000,27.780,55.430,129.490,108.590,77.830,23.033,59.200,83.210,93.430,134.850,54.400,46.890,28.140,127.570,59.970,98.680,54.420,154.660,112.550,152.070,75.690,157.770,75.720,32.000,60.620,126.340,166.400,117.560,153.210,86.310
1087.800,576.500,93.020,487.000,2752.500,2908.000,10673.333,821.833,2227.333,1114.000,474.200,8026,592.167,1055.333,1318.500,4988.000,1090.000,613.250,989.500,1182.667,946.500,4648.000,1540.000,1532.000,3270,1414.000,372.300,3840.000,1018.750,3770.000,27.453,54.560,127.040,108.950,76.970,22.880,58.360,83.160,92.670,134.580,54.240,46.530,27.580,127.380,59.670,97.000,54.090,152.950,111.780,150.000,74.580,155.350,75.240,31.900,60.190,127.030,165.810,116.130,152.220,83.360
1091.400,570.000,93.040,484.600,2756.500,2897.000,10546.667,811.833,2223.000,1116.400,473.200,8025,586.000,1057.667,1311.500,5067.000,1093.333,607.000,1005.000,1163.667,956.167,4629.000,1520.667,1534.000,3275,1396.500,370.800,3873.000,1023.750,3740.000,27.740,55.120,128.030,109.420,78.210,23.013,58.810,83.810,94.840,135.440,55.630,46.710,28.000,127.520,60.310,97.480,53.520,159.660,113.060,150.020,75.580,155.190,75.220,32.080,59.880,127.930,166.810,115.930,152.790,83.690
1084.800,564.000,94.780,482.800,2802.000,2991.500,10163.333,838.167,2259.333,1141.400,468.500,8015,591.833,1040.333,1317.500,5155.000,1121.667,617.000,1001.500,1157.667,950.667,4561.000,1496.333,1529.000,3300,1420.500,369.500,3916.000,1030.000,3779.000,27.135,54.460,126.870,109.270,77.580,22.740,57.320,83.240,94.790,133.870,55.420,46.360,27.600,128.140,60.300,96.160,52.000,157.380,111.670,148.250,75.320,150.410,74.170,31.550,58.860,127.000,167.160,114.500,151.320,81.300
1093.400,571.700,94.480,490.100,2845.500,3045.000,8870.000,841.167,2343.000,1163.800,474.700,8159,596.833,1066.667,1323.500,5155.000,1138.333,623.250,1004.000,1159.667,960.833,4708.000,1551.667,1567.000,3421,1451.500,383.500,3936.000,1047.500,3823.000,27.165,54.420,125.680,109.100,78.030,22.687,57.740,83.200,96.330,133.620,55.360,46.870,27.690,127.960,59.420,96.420,52.180,156.460,112.120,149.350,74.850,150.280,74.350,31.630,59.500,127.880,166.630,115.230,152.310,81.370
1055.600,593.000,95.040,477.700,2838.500,3024.000,8938.333,844.667,2327.667,1164.200,467.000,8139,596.333,1045.000,1317.500,5105.000,1121.667,634.000,988.500,1145.000,940.833,4655.000,1547.333,1540.000,3427,1448.000,379.600,3905.000,1006.250,3792.000,27.255,54.310,126.330,108.970,77.820,22.467,58.200,82.730,95.240,133.010,55.050,46.440,27.620,127.560,57.920,96.270,51.610,156.390,111.940,149.250,74.160,152.200,74.630,31.670,59.800,127.910,166.590,114.780,152.280,81.150
1097.000,606.400,94.100,505.700,2870.000,2965.500,8971.667,837.500,2374.333,1173.000,487.600,8265,614.333,1099.667,1342.000,5156.000,1121.667,642.000,1026.000,1155.000,976.500,4606.000,1519.667,1620.000,3579,1438.500,393.500,3924.000,1008.750,3782.000,27.610,54.650,126.800,109.600,78.520,22.933,59.280,82.830,97.510,134.380,55.340,46.650,27.640,127.610,58.550,97.350,51.950,158.600,113.030,149.630,74.270,154.310,76.100,31.860,60.680,129.470,168.030,115.190,154.860,81.310
1124.600,604.000,96.740,528.000,2939.000,3081.000,9565.000,847.667,2459.667,1207.600,503.900,8476,640.000,1150.000,1379.500,5233.000,1150.000,659.250,1066.500,1213.667,1002.667,4729.000,1556.667,1665.000,3647,1481.000,406.500,3993.000,1037.500,3773.000,28.010,55.350,127.760,109.870,79.710,23.050,61.790,82.460,97.600,133.840,55.960,46.040,28.230,126.890,59.580,99.480,51.290,160.060,114.740,151.230,75.950,159.850,79.130,32.130,62.160,131.140,168.590,115.960,156.630,81.080
1161.200,606.400,99.780,543.200,2987.000,3190.000,9933.333,872.833,2492.000,1231.800,522.600,8800,664.833,1186.667,1423.000,5420.000,1203.333,672.500,1091.000,1268.333,1022.000,4781.000,1604.667,1713.000,3801,1527.000,419.000,4126.000,1066.250,3995.000,28.025,55.360,127.980,109.840,80.330,22.933,62.590,82.010,97.980,134.370,56.450,45.830,28.250,127.510,59.490,98.630,51.360,160.120,114.520,151.160,76.150,160.910,79.050,31.800,62.510,130.850,168.160,115.360,157.080,81.260
