AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
114.608,210.280,320.510,148.990,199.430,135.600,99.710,135.500,90.770,288.240,84.760,48.450,42.090,208.670,105.660,129.370,58.780,243.010,158.760,124.440,196.740,203.070,138.720,48.930,97.550,172.010,164.710,115.910,57.460,41.175
115.562,211.490,316.810,150.090,199.010,134.710,98.320,136.510,87.630,285.000,84.560,48.210,41.980,210.320,106.970,128.920,59.180,241.500,157.380,124.920,204.010,201.310,138.370,48.650,96.670,170.230,164.380,114.930,57.000,40.760
115.707,209.700,315.400,150.390,200.990,132.410,98.550,135.770,86.390,282.860,85.030,48.420,41.870,209.510,108.390,127.770,59.050,240.490,156.850,123.840,205.110,203.020,138.020,48.330,96.890,169.270,163.970,113.200,56.270,40.250
118.275,214.580,313.330,151.420,204.150,130.570,97.370,136.850,84.810,280.680,85.030,47.370,42.310,209.880,108.010,128.120,58.960,238.730,156.170,123.150,209.510,201.850,137.480,49.170,96.720,169.580,162.970,112.530,56.110,39.710
124.370,213.020,314.140,152.760,204.130,131.630,97.320,137.440,85.080,283.230,84.980,47.350,42.250,211.570,109.750,127.440,58.990,237.640,157.500,123.160,207.530,202.430,138.430,49.280,96.150,167.500,161.710,111.830,55.140,39.460
125.858,213.690,308.840,152.150,206.410,131.330,100.060,138.510,87.200,286.750,85.420,47.280,42.180,212.620,111.830,130.690,59.570,235.570,159.370,125.680,208.460,207.340,141.680,49.140,99.330,178.270,163.530,114.900,56.890,39.740
124.825,216.470,312.220,152.060,208.100,130.630,100.500,139.060,86.130,286.130,85.680,47.970,41.960,212.650,111.510,129.790,59.420,248.220,164.530,124.640,216.050,206.000,141.150,49.430,99.050,174.730,163.100,115.620,56.200,39.500
126.522,221.150,308.820,152.300,210.260,130.700,99.090,138.390,84.780,291.930,85.540,47.910,42.250,213.760,111.530,132.180,59.460,250.180,165.310,124.170,272.320,207.220,141.830,49.550,98.400,171.900,163.900,113.540,56.910,38.670
125.010,226.580,311.670,152.980,211.030,136.630,102.350,138.210,84.910,288.630,85.820,48.160,42.290,212.190,110.840,133.730,59.430,252.810,165.990,124.650,276.320,210.150,143.370,49.400,101.530,174.200,164.080,117.180,56.580,39.340
124.808,228.910,314.370,153.640,215.710,140.300,102.770,138.770,85.630,286.290,85.650,48.230,42.200,214.910,112.290,135.540,59.260,253.120,168.380,125.070,271.100,207.710,143.630,50.430,102.540,175.800,165.660,115.890,57.180,38.760
129.040,225.530,312.550,153.410,211.990,138.850,100.190,138.330,83.930,285.040,85.270,49.830,42.220,213.520,111.890,131.870,59.270,253.320,165.550,123.310,272.650,204.870,142.310,50.950,101.590,171.820,163.020,116.040,55.760,38.020
134.180,227.270,312.830,151.520,213.350,147.590,100.140,138.180,83.080,285.940,84.430,49.530,42.030,212.690,114.840,133.550,59.160,250.860,167.970,123.400,281.250,205.460,146.050,50.790,102.470,172.100,164.800,114.690,57.260,36.760
131.400,231.650,320.240,153.830,216.480,147.680,101.650,140.510,83.190,287.200,86.930,49.120,42.420,216.230,116.800,135.390,60.530,258.120,172.470,128.180,276.690,210.040,149.270,52.250,104.400,174.780,169.510,117.480,60.160,37.170
120.880,217.300,316.230,149.550,208.960,144.540,101.330,138.260,82.280,274.630,85.490,51.190,40.950,213.800,112.850,133.240,60.610,247.910,166.300,124.450,265.010,207.560,146.760,50.390,104.460,168.770,166.310,115.350,58.110,37.090
120.960,214.250,312.000,148.590,204.660,142.830,103.520,137.960,81.930,269.660,85.240,50.480,40.820,211.730,112.400,131.990,60.480,248.400,166.690,122.300,254.700,210.940,148.180,50.080,105.670,171.050,165.770,116.570,58.800,36.890
120.960,214.250,312.000,148.590,204.660,142.830,103.520,137.960,81.930,269.660,85.240,50.480,40.820,211.730,112.400,131.990,60.480,248.400,166.690,122.300,254.700,210.940,148.180,50.080,105.670,171.050,165.770,116.570,58.800,36.890
112.820,202.660,307.250,147.260,200.120,138.450,99.920,135.940,78.970,269.260,83.330,51.040,40.000,213.580,112.720,134.200,59.960,241.180,164.270,121.210,241.270,202.480,148.520,48.910,103.670,161.080,163.170,113.740,56.820,36.100
117.320,211.290,312.020,149.700,204.060,139.890,100.870,138.150,80.030,277.040,84.880,49.810,40.130,215.710,114.900,133.360,60.040,245.570,165.750,122.260,250.430,202.220,152.690,49.620,103.780,160.780,165.700,113.630,57.930,35.350
113.490,205.370,304.600,146.910,201.540,136.810,99.830,136.700,78.150,272.700,83.570,50.190,39.570,217.240,114.790,133.220,59.530,240.640,164.270,120.560,247.800,200.010,149.860,48.960,102.770,157.690,163.150,111.800,57.730,34.670
112.000,204.030,301.480,147.780,200.680,136.700,101.070,138.140,77.690,276.330,84.480,50.000,39.880,218.000,118.000,131.750,59.790,243.210,166.450,121.460,243.100,200.920,153.830,49.280,103.360,160.230,166.170,113.400,58.570,34.700
115.355,205.410,308.570,148.350,204.980,137.320,102.470,138.630,77.290,280.650,84.160,51.060,40.370,220.560,119.280,131.250,60.320,246.750,168.470,122.090,246.640,201.340,153.510,49.410,107.270,165.350,168.460,114.460,59.430,35.110
115.540,208.780,307.230,148.890,205.390,137.360,99.280,138.630,76.350,285.580,84.210,50.710,40.600,222.370,119.270,131.240,60.600,248.350,168.300,122.440,251.680,198.000,148.600,50.000,106.680,163.490,166.570,112.150,59.550,35.270
112.130,205.050,306.520,148.400,205.130,136.260,99.700,137.700,78.560,281.630,85.570,51.050,40.420,224.810,118.590,132.090,60.370,247.760,170.000,124.220,250.600,200.680,151.110,50.370,105.980,167.460,169.510,113.170,60.170,36.280
110.340,202.910,304.980,147.170,205.270,136.690,98.560,137.520,78.790,279.960,85.640,50.790,40.370,222.580,116.360,130.220,60.590,248.080,170.340,124.920,244.530,194.830,153.870,50.320,104.660,167.530,172.380,112.600,60.770,37.210
106.840,200.390,308.020,149.180,202.610,135.290,98.350,137.370,78.210,275.190,85.810,50.550,39.810,220.270,114.660,128.630,60.350,247.720,168.700,122.760,242.780,194.860,152.390,49.890,103.440,161.140,169.550,111.610,59.290,36.930
110.080,202.540,299.190,145.100,197.450,137.070,95.310,136.710,76.300,272.350,83.130,50.450,39.040,216.410,113.370,125.410,59.610,243.190,161.370,120.250,245.050,194.000,145.330,49.720,98.170,156.350,161.360,109.450,56.180,35.790
111.810,207.420,294.260,144.210,200.560,138.310,94.270,137.960,75.530,273.310,82.940,49.090,39.320,216.410,116.870,127.210,59.820,247.500,162.680,120.510,247.780,191.620,147.150,49.950,98.480,156.800,162.340,109.250,55.760,35.720
107.120,200.590,292.140,144.440,195.370,135.990,92.740,136.310,71.950,266.550,82.630,49.660,38.280,214.970,127.110,123.280,58.910,242.590,158.790,118.830,235.990,186.120,144.380,48.820,95.560,151.180,159.510,107.490,54.370,35.060
108.220,203.190,292.660,144.670,195.520,136.700,92.660,136.920,71.800,265.700,83.150,48.210,37.850,216.120,124.750,122.490,59.190,240.320,158.760,118.090,237.550,195.110,145.140,49.160,95.450,146.050,160.420,107.820,54.300,35.030
112.280,207.820,302.500,145.660,197.250,137.270,93.470,137.620,71.830,268.550,82.930,48.700,38.450,218.180,124.230,124.000,59.390,243.820,161.490,118.950,242.740,194.950,145.910,49.940,96.260,156.030,160.270,108.110,55.040,35.430
114.960,209.440,303.230,147.110,200.320,137.250,96.160,138.010,73.930,272.330,82.760,48.720,39.130,220.260,124.320,125.990,59.360,247.030,164.640,121.730,246.670,199.070,147.680,51.430,98.820,166.080,161.660,110.220,56.550,36.070
114.090,207.260,304.150,147.060,199.440,137.140,95.350,137.260,71.900,272.110,81.900,49.280,39.060,218.680,126.350,125.400,59.240,248.300,164.510,120.940,247.450,196.790,147.410,51.190,97.750,163.600,159.810,107.440,55.190,35.380
115.810,210.330,311.770,148.880,199.970,139.910,96.270,138.990,72.000,277.710,82.950,48.920,39.390,219.490,125.540,124.080,59.490,254.160,164.610,121.670,251.320,200.970,149.150,51.780,100.250,165.260,160.180,108.190,55.480,35.920
