7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T,AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
1497.600,600.400,96.720,757.100,3069.500,3154.000,14213.333,836.833,2440.667,1323.400,691.500,8901,676.000,1535.333,1442.000,6065.000,1413.333,722.750,1454.500,1570.667,1303.333,4471.000,1850.000,2435.000,4216,1731.500,606.900,4174.000,1200.000,4320.000,26.315,55.480,117.640,102.720,77.550,20.433,66.030,79.410,89.960,132.250,52.820,42.960,27.155,118.140,62.500,105.080,46.220,162.330,103.570,137.620,78.400,180.230,67.960,34.450,69.550,144.590,150.640,112.860,154.440,85.155
1467.400,591.400,94.280,746.100,2996.500,3036.000,13550.000,809.167,2376.000,1296.600,676.600,8605,670.833,1516.667,1425.500,5917.000,1358.333,714.750,1391.500,1533.667,1243.667,4328.000,1798.333,2397.000,4081,1685.500,601.400,4049.000,1188.750,4202.000,26.337,54.800,116.460,100.480,75.700,20.487,63.620,78.370,88.850,131.070,52.480,42.400,26.410,117.580,61.520,102.980,45.870,158.340,102.570,135.950,76.710,177.140,67.990,33.990,67.590,140.500,146.820,109.970,149.790,83.050
1445.200,592.500,96.300,744.500,2984.500,3087.000,13476.667,812.667,2354.667,1294.800,673.300,8558,674.333,1519.000,1438.000,5853.000,1343.333,715.250,1378.250,1505.000,1220.000,4246.000,1795.667,2395.000,4028,1663.000,600.900,4034.000,1178.750,4230.000,25.677,55.050,116.680,100.900,76.270,20.973,63.730,78.620,89.610,130.430,53.150,42.550,26.290,119.200,62.380,100.900,46.500,158.170,103.410,135.850,77.050,174.090,67.280,33.830,66.550,141.070,147.460,110.470,148.650,80.870
1416.600,579.500,97.580,732.400,2944.500,3050.000,13390.000,813.000,2345.667,1282.600,651.900,8342,666.167,1486.333,1417.000,5869.000,1350.000,711.000,1366.000,1479.667,1212.000,4268.000,1785.333,2365.000,3923,1674.500,588.700,4018.000,1171.250,4197.000,25.175,54.050,115.490,100.390,75.270,21.183,62.810,77.860,86.070,129.080,52.420,42.320,26.010,118.400,61.490,100.360,45.520,156.720,102.240,135.170,76.290,169.840,66.220,33.080,64.420,138.830,144.490,109.040,145.380,79.630
1379.600,559.300,95.940,713.300,2875.500,3009.000,13016.667,814.167,2246.000,1241.400,634.700,7877,648.333,1447.667,1345.500,5853.000,1351.667,694.250,1301.500,1463.667,1174.667,4243.000,1770.667,2310.000,3788,1679.000,574.200,3912.000,1115.000,4109.000,24.113,52.170,112.090,99.220,73.790,21.677,60.270,77.180,83.020,125.400,51.960,41.620,25.410,115.660,59.850,99.500,45.270,152.980,99.230,132.860,74.300,164.620,63.940,31.840,63.840,133.010,140.970,106.440,139.920,81.170
1372.800,564.900,95.560,707.700,2847.500,3005.000,12713.333,805.833,2330.000,1236.600,633.100,7948,646.833,1436.333,1347.500,5787.000,1336.667,694.500,1299.000,1445.000,1167.333,4193.000,1713.667,2294.000,3825,1677.000,584.500,3969.000,1128.750,4081.000,24.240,52.330,110.160,98.160,72.880,21.180,58.920,75.970,82.130,123.900,51.080,41.510,24.780,115.480,58.870,99.250,44.830,150.705,98.430,131.630,73.230,163.940,63.290,31.510,63.630,129.990,140.490,105.990,138.840,81.050
1372.800,564.900,95.560,707.700,2847.500,3005.000,12713.333,805.833,2330.000,1236.600,633.100,7948,646.833,1436.333,1347.500,5787.000,1336.667,694.500,1299.000,1445.000,1167.333,4193.000,1713.667,2294.000,3825,1677.000,584.500,3969.000,1128.750,4081.000,24.633,52.300,109.580,97.570,73.920,21.407,58.830,76.670,80.770,125.780,51.250,41.580,25.270,116.690,59.550,99.920,45.090,147.690,98.420,133.230,73.180,165.730,61.470,32.060,64.050,130.210,140.460,106.790,136.200,81.020
1351.000,535.000,93.780,677.000,2764.000,2948.500,12543.333,761.333,2292.000,1220.800,613.400,7804,620.500,1385.333,1297.000,5625.000,1295.000,665.000,1267.250,1392.667,1167.667,4083.000,1660.000,2218.000,3760,1606.500,564.100,3885.000,1095.000,3953.000,24.990,52.780,112.260,98.240,74.760,21.207,58.960,76.510,82.150,127.490,51.760,42.120,25.350,117.440,59.940,101.460,44.930,150.790,99.170,132.900,74.460,165.710,61.600,32.680,64.400,131.920,140.860,107.980,134.370,81.820
1390.600,550.000,95.040,700.000,2846.000,2956.000,12896.667,781.000,2385.667,1258.600,631.200,8106,636.500,1433.667,1342.000,5677.000,1300.000,679.500,1317.500,1411.333,1202.000,4207.000,1702.333,2284.000,3880,1649.000,583.000,4087.000,1136.250,4175.000,24.348,51.640,109.230,97.020,73.100,20.640,57.340,75.850,81.330,121.400,50.660,41.850,24.600,115.120,58.780,98.480,44.150,145.460,97.100,131.170,72.350,158.990,60.890,31.910,62.850,128.120,138.720,106.060,130.890,79.930
1359.400,524.400,94.360,683.000,2760.000,2871.000,12546.667,751.333,2295.000,1234.200,615.000,7765,618.333,1400.000,1297.500,5559.000,1268.333,657.500,1278.250,1384.667,1166.667,4092.000,1686.333,2250.000,3743,1610.500,569.000,3968.000,1102.500,4050.000,24.880,53.110,110.760,98.890,73.800,21.020,58.200,76.150,85.470,119.620,51.800,41.880,24.660,116.620,58.510,99.110,44.870,153.160,98.740,132.910,73.070,161.390,62.270,32.740,63.290,129.200,141.180,106.980,132.720,81.870
